filename,label
Ditto\Ditto_36.png,Ditto
Ditto\Ditto_37.png,Ditto
Ditto\Ditto_38.png,Ditto
Ditto\Ditto_39.png,Ditto
Ditto\Ditto_40.png,Ditto
Ditto\Ditto_41.png,Ditto
Ditto\Ditto_42.png,Ditto
Ditto\Ditto_43.png,Ditto
Ditto\Ditto_44.png,Ditto
Ditto\Ditto_45.png,Ditto
Ditto\Ditto_46.png,Ditto
Ditto\Ditto_47.png,Ditto
Ditto\Ditto_48.png,Ditto
Ditto\Ditto_49.png,Ditto
Ditto\Ditto_50.png,Ditto
Ditto\Ditto_51.png,Ditto
Ditto\Ditto_52.png,Ditto
Ditto\Ditto_53.png,Ditto
Ditto\Ditto_54.png,Ditto
Ditto\Ditto_55.png,Ditto
Ditto\Ditto_56.png,Ditto
Ditto\Ditto_57.png,Ditto
Ditto\Ditto_58.png,Ditto
Ditto\Ditto_59.png,Ditto
Ditto\Ditto_60.png,Ditto
Ditto\Ditto_61.png,Ditto
Ditto\Ditto_62.png,Ditto
Ditto\Ditto_63.png,Ditto
Ditto\Ditto_64.png,Ditto
Ditto\Ditto_65.png,Ditto
Ditto\Ditto_66.png,Ditto
Ditto\Ditto_67.png,Ditto
Ditto\Ditto_68.png,Ditto
Ditto\Ditto_69.png,Ditto
Ditto\Ditto_Shiny_0.png,Ditto
Ditto\Ditto_Shiny_1.png,Ditto
Ditto\Ditto_Shiny_2.png,Ditto
Ditto\Ditto_Shiny_3.png,Ditto
Ditto\Ditto_Shiny_4.png,Ditto
Ditto\Ditto_Shiny_5.png,Ditto
Ditto\Ditto_Shiny_6.png,Ditto
Ditto\Ditto_Shiny_7.png,Ditto
Ditto\Ditto_Shiny_8.png,Ditto
Ditto\Ditto_Shiny_9.png,Ditto
Ditto\Ditto_Shiny_10.png,Ditto
Ditto\Ditto_Shiny_11.png,Ditto
Ditto\Ditto_Shiny_12.png,Ditto
Ditto\Ditto_Shiny_13.png,Ditto
Ditto\Ditto_Shiny_14.png,Ditto
Ditto\Ditto_Shiny_15.png,Ditto
Ditto\Ditto_Shiny_16.png,Ditto
Ditto\Ditto_Shiny_17.png,Ditto
Ditto\Ditto_Shiny_18.png,Ditto
Ditto\Ditto_Shiny_19.png,Ditto
Ditto\Ditto_Shiny_20.png,Ditto
Ditto\Ditto_Shiny_21.png,Ditto
Ditto\Ditto_Shiny_22.png,Ditto
Ditto\Ditto_Shiny_23.png,Ditto
Ditto\Ditto_Shiny_24.png,Ditto
Ditto\Ditto_Shiny_25.png,Ditto
Ditto\Ditto_Shiny_26.png,Ditto
Ditto\Ditto_Shiny_27.png,Ditto
Ditto\Ditto_Shiny_28.png,Ditto
Ditto\Ditto_Shiny_29.png,Ditto
Ditto\Ditto_Shiny_30.png,Ditto
Ditto\Ditto_Shiny_31.png,Ditto
Ditto\Ditto_Shiny_32.png,Ditto
Ditto\Ditto_Shiny_33.png,Ditto
Ditto\Ditto_Shiny_34.png,Ditto
Ditto\Ditto_Shiny_35.png,Ditto
Ditto\Ditto_Shiny_36.png,Ditto
Ditto\Ditto_Shiny_37.png,Ditto
Ditto\Ditto_Shiny_38.png,Ditto
Ditto\Ditto_Shiny_39.png,Ditto
Ditto\Ditto_Shiny_40.png,Ditto
Ditto\Ditto_Shiny_41.png,Ditto
Ditto\Ditto_Shiny_42.png,Ditto
Ditto\Ditto_Shiny_43.png,Ditto
Ditto\Ditto_Shiny_44.png,Ditto
Ditto\Ditto_Shiny_45.png,Ditto
Ditto\Ditto_Shiny_46.png,Ditto
Ditto\Ditto_Shiny_47.png,Ditto
Ditto\Ditto_Shiny_48.png,Ditto
Ditto\Ditto_Shiny_49.png,Ditto
Ditto\Ditto_Shiny_50.png,Ditto
Ditto\Ditto_Shiny_51.png,Ditto
Ditto\Ditto_Shiny_52.png,Ditto
Ditto\Ditto_Shiny_53.png,Ditto
Ditto\Ditto_Shiny_54.png,Ditto
Ditto\Ditto_Shiny_55.png,Ditto
Ditto\Ditto_Shiny_56.png,Ditto
Ditto\Ditto_Shiny_57.png,Ditto
Ditto\Ditto_Shiny_58.png,Ditto
Ditto\Ditto_Shiny_59.png,Ditto
Ditto\Ditto_Shiny_60.png,Ditto
Ditto\Ditto_Shiny_61.png,Ditto
Ditto\Ditto_Shiny_62.png,Ditto
Ditto\Ditto_Shiny_63.png,Ditto
Ditto\Ditto_Shiny_64.png,Ditto
Ditto\Ditto_Shiny_65.png,Ditto
Ditto\Ditto_Shiny_66.png,Ditto
Ditto\Ditto_Shiny_67.png,Ditto
Ditto\Ditto_Shiny_68.png,Ditto
Ditto\Ditto_Shiny_69.png,Ditto
Drowzee\Drowzee_0.png,Drowzee
Drowzee\Drowzee_1.png,Drowzee
Drowzee\Drowzee_2.png,Drowzee
Drowzee\Drowzee_3.png,Drowzee
Drowzee\Drowzee_4.png,Drowzee
Drowzee\Drowzee_5.png,Drowzee
Drowzee\Drowzee_6.png,Drowzee
Drowzee\Drowzee_7.png,Drowzee
Drowzee\Drowzee_8.png,Drowzee
Drowzee\Drowzee_9.png,Drowzee
Drowzee\Drowzee_10.png,Drowzee
Drowzee\Drowzee_11.png,Drowzee
Drowzee\Drowzee_12.png,Drowzee
Drowzee\Drowzee_13.png,Drowzee
Drowzee\Drowzee_14.png,Drowzee
Drowzee\Drowzee_15.png,Drowzee
Drowzee\Drowzee_16.png,Drowzee
Drowzee\Drowzee_17.png,Drowzee
Drowzee\Drowzee_18.png,Drowzee
Drowzee\Drowzee_19.png,Drowzee
Drowzee\Drowzee_20.png,Drowzee
Drowzee\Drowzee_21.png,Drowzee
Drowzee\Drowzee_22.png,Drowzee
Drowzee\Drowzee_23.png,Drowzee
Drowzee\Drowzee_24.png,Drowzee
Drowzee\Drowzee_25.png,Drowzee
Drowzee\Drowzee_26.png,Drowzee
Drowzee\Drowzee_27.png,Drowzee
Drowzee\Drowzee_28.png,Drowzee
Drowzee\Drowzee_29.png,Drowzee
Drowzee\Drowzee_30.png,Drowzee
Drowzee\Drowzee_31.png,Drowzee
Drowzee\Drowzee_32.png,Drowzee
Drowzee\Drowzee_33.png,Drowzee
Drowzee\Drowzee_34.png,Drowzee
Drowzee\Drowzee_35.png,Drowzee
Drowzee\Drowzee_36.png,Drowzee
Drowzee\Drowzee_37.png,Drowzee
Drowzee\Drowzee_38.png,Drowzee
Drowzee\Drowzee_39.png,Drowzee
Drowzee\Drowzee_40.png,Drowzee
Drowzee\Drowzee_41.png,Drowzee
Drowzee\Drowzee_42.png,Drowzee
Drowzee\Drowzee_43.png,Drowzee
Drowzee\Drowzee_44.png,Drowzee
Drowzee\Drowzee_45.png,Drowzee
Drowzee\Drowzee_46.png,Drowzee
Drowzee\Drowzee_47.png,Drowzee
Drowzee\Drowzee_48.png,Drowzee
Drowzee\Drowzee_49.png,Drowzee
Drowzee\Drowzee_50.png,Drowzee
Drowzee\Drowzee_51.png,Drowzee
Drowzee\Drowzee_52.png,Drowzee
Drowzee\Drowzee_53.png,Drowzee
Drowzee\Drowzee_54.png,Drowzee
Drowzee\Drowzee_55.png,Drowzee
Drowzee\Drowzee_56.png,Drowzee
Drowzee\Drowzee_57.png,Drowzee
Drowzee\Drowzee_58.png,Drowzee
Drowzee\Drowzee_59.png,Drowzee
Drowzee\Drowzee_60.png,Drowzee
Drowzee\Drowzee_61.png,Drowzee
Drowzee\Drowzee_62.png,Drowzee
Drowzee\Drowzee_63.png,Drowzee
Drowzee\Drowzee_64.png,Drowzee
Drowzee\Drowzee_65.png,Drowzee
Drowzee\Drowzee_66.png,Drowzee
Drowzee\Drowzee_67.png,Drowzee
Drowzee\Drowzee_68.png,Drowzee
Drowzee\Drowzee_69.png,Drowzee
Drowzee\Drowzee_Shiny_0.png,Drowzee
Drowzee\Drowzee_Shiny_1.png,Drowzee
Drowzee\Drowzee_Shiny_2.png,Drowzee
Drowzee\Drowzee_Shiny_3.png,Drowzee
Drowzee\Drowzee_Shiny_4.png,Drowzee
Drowzee\Drowzee_Shiny_5.png,Drowzee
Drowzee\Drowzee_Shiny_6.png,Drowzee
Drowzee\Drowzee_Shiny_7.png,Drowzee
Drowzee\Drowzee_Shiny_8.png,Drowzee
Drowzee\Drowzee_Shiny_9.png,Drowzee
Drowzee\Drowzee_Shiny_10.png,Drowzee
Drowzee\Drowzee_Shiny_11.png,Drowzee
Drowzee\Drowzee_Shiny_12.png,Drowzee
Drowzee\Drowzee_Shiny_13.png,Drowzee
Drowzee\Drowzee_Shiny_14.png,Drowzee
Drowzee\Drowzee_Shiny_15.png,Drowzee
Drowzee\Drowzee_Shiny_16.png,Drowzee
Drowzee\Drowzee_Shiny_17.png,Drowzee
Drowzee\Drowzee_Shiny_18.png,Drowzee
Drowzee\Drowzee_Shiny_19.png,Drowzee
Drowzee\Drowzee_Shiny_20.png,Drowzee
Drowzee\Drowzee_Shiny_21.png,Drowzee
Drowzee\Drowzee_Shiny_22.png,Drowzee
Drowzee\Drowzee_Shiny_23.png,Drowzee
Drowzee\Drowzee_Shiny_24.png,Drowzee
Drowzee\Drowzee_Shiny_25.png,Drowzee
Drowzee\Drowzee_Shiny_26.png,Drowzee
Drowzee\Drowzee_Shiny_27.png,Drowzee
Drowzee\Drowzee_Shiny_28.png,Drowzee
Drowzee\Drowzee_Shiny_29.png,Drowzee
Drowzee\Drowzee_Shiny_30.png,Drowzee
Drowzee\Drowzee_Shiny_31.png,Drowzee
Drowzee\Drowzee_Shiny_32.png,Drowzee
Drowzee\Drowzee_Shiny_33.png,Drowzee
Drowzee\Drowzee_Shiny_34.png,Drowzee
Drowzee\Drowzee_Shiny_35.png,Drowzee
Drowzee\Drowzee_Shiny_36.png,Drowzee
Drowzee\Drowzee_Shiny_37.png,Drowzee
Drowzee\Drowzee_Shiny_38.png,Drowzee
Drowzee\Drowzee_Shiny_39.png,Drowzee
Drowzee\Drowzee_Shiny_40.png,Drowzee
Drowzee\Drowzee_Shiny_41.png,Drowzee
Drowzee\Drowzee_Shiny_42.png,Drowzee
Drowzee\Drowzee_Shiny_43.png,Drowzee
Drowzee\Drowzee_Shiny_44.png,Drowzee
Drowzee\Drowzee_Shiny_45.png,Drowzee
Drowzee\Drowzee_Shiny_46.png,Drowzee
Drowzee\Drowzee_Shiny_47.png,Drowzee
Drowzee\Drowzee_Shiny_48.png,Drowzee
Drowzee\Drowzee_Shiny_49.png,Drowzee
Drowzee\Drowzee_Shiny_50.png,Drowzee
Drowzee\Drowzee_Shiny_51.png,Drowzee
Drowzee\Drowzee_Shiny_52.png,Drowzee
Drowzee\Drowzee_Shiny_53.png,Drowzee
Drowzee\Drowzee_Shiny_54.png,Drowzee
Drowzee\Drowzee_Shiny_55.png,Drowzee
Drowzee\Drowzee_Shiny_56.png,Drowzee
Drowzee\Drowzee_Shiny_57.png,Drowzee
Drowzee\Drowzee_Shiny_58.png,Drowzee
Drowzee\Drowzee_Shiny_59.png,Drowzee
Drowzee\Drowzee_Shiny_60.png,Drowzee
Drowzee\Drowzee_Shiny_61.png,Drowzee
Drowzee\Drowzee_Shiny_62.png,Drowzee
Drowzee\Drowzee_Shiny_63.png,Drowzee
Drowzee\Drowzee_Shiny_64.png,Drowzee
Drowzee\Drowzee_Shiny_65.png,Drowzee
Drowzee\Drowzee_Shiny_66.png,Drowzee
Drowzee\Drowzee_Shiny_67.png,Drowzee
Drowzee\Drowzee_Shiny_68.png,Drowzee
Drowzee\Drowzee_Shiny_69.png,Drowzee
Ekans\Ekans_0.png,Ekans
Ekans\Ekans_1.png,Ekans
Ekans\Ekans_2.png,Ekans
Ekans\Ekans_3.png,Ekans
Ekans\Ekans_4.png,Ekans
Ekans\Ekans_5.png,Ekans
Ekans\Ekans_6.png,Ekans
Ekans\Ekans_7.png,Ekans
Ekans\Ekans_8.png,Ekans
Ekans\Ekans_9.png,Ekans
Ekans\Ekans_10.png,Ekans
Ekans\Ekans_11.png,Ekans
Ekans\Ekans_12.png,Ekans
Ekans\Ekans_13.png,Ekans
Ekans\Ekans_14.png,Ekans
Ekans\Ekans_15.png,Ekans
Ekans\Ekans_16.png,Ekans
Ekans\Ekans_17.png,Ekans
Ekans\Ekans_18.png,Ekans
Ekans\Ekans_19.png,Ekans
Ekans\Ekans_20.png,Ekans
Ekans\Ekans_21.png,Ekans
Ekans\Ekans_22.png,Ekans
Ekans\Ekans_23.png,Ekans
Ekans\Ekans_24.png,Ekans
Ekans\Ekans_25.png,Ekans
Ekans\Ekans_26.png,Ekans
Ekans\Ekans_27.png,Ekans
Ekans\Ekans_28.png,Ekans
Ekans\Ekans_29.png,Ekans
Ekans\Ekans_30.png,Ekans
Ekans\Ekans_31.png,Ekans
Ekans\Ekans_32.png,Ekans
Ekans\Ekans_33.png,Ekans
Ekans\Ekans_34.png,Ekans
Ekans\Ekans_35.png,Ekans
Ekans\Ekans_36.png,Ekans
Ekans\Ekans_37.png,Ekans
Ekans\Ekans_38.png,Ekans
Ekans\Ekans_39.png,Ekans
Ekans\Ekans_40.png,Ekans
Ekans\Ekans_41.png,Ekans
Ekans\Ekans_42.png,Ekans
Ekans\Ekans_43.png,Ekans
Ekans\Ekans_44.png,Ekans
Ekans\Ekans_45.png,Ekans
Ekans\Ekans_46.png,Ekans
Ekans\Ekans_47.png,Ekans
Ekans\Ekans_48.png,Ekans
Ekans\Ekans_49.png,Ekans
Ekans\Ekans_50.png,Ekans
Ekans\Ekans_51.png,Ekans
Ekans\Ekans_52.png,Ekans
Ekans\Ekans_53.png,Ekans
Ekans\Ekans_54.png,Ekans
Ekans\Ekans_55.png,Ekans
Ekans\Ekans_56.png,Ekans
Ekans\Ekans_57.png,Ekans
Ekans\Ekans_58.png,Ekans
Ekans\Ekans_59.png,Ekans
Ekans\Ekans_60.png,Ekans
Ekans\Ekans_61.png,Ekans
Ekans\Ekans_62.png,Ekans
Ekans\Ekans_63.png,Ekans
Ekans\Ekans_64.png,Ekans
Ekans\Ekans_65.png,Ekans
Ekans\Ekans_66.png,Ekans
Ekans\Ekans_67.png,Ekans
Ekans\Ekans_68.png,Ekans
Ekans\Ekans_69.png,Ekans
Ekans\Ekans_Shiny_0.png,Ekans
Ekans\Ekans_Shiny_1.png,Ekans
Ekans\Ekans_Shiny_2.png,Ekans
Ekans\Ekans_Shiny_3.png,Ekans
Ekans\Ekans_Shiny_4.png,Ekans
Ekans\Ekans_Shiny_5.png,Ekans
Ekans\Ekans_Shiny_6.png,Ekans
Ekans\Ekans_Shiny_7.png,Ekans
Ekans\Ekans_Shiny_8.png,Ekans
Ekans\Ekans_Shiny_9.png,Ekans
Ekans\Ekans_Shiny_10.png,Ekans
Ekans\Ekans_Shiny_11.png,Ekans
Ekans\Ekans_Shiny_12.png,Ekans
Ekans\Ekans_Shiny_13.png,Ekans
Ekans\Ekans_Shiny_14.png,Ekans
Ekans\Ekans_Shiny_15.png,Ekans
Ekans\Ekans_Shiny_16.png,Ekans
Ekans\Ekans_Shiny_17.png,Ekans
Ekans\Ekans_Shiny_18.png,Ekans
Ekans\Ekans_Shiny_19.png,Ekans
Ekans\Ekans_Shiny_20.png,Ekans
Ekans\Ekans_Shiny_21.png,Ekans
Ekans\Ekans_Shiny_22.png,Ekans
Ekans\Ekans_Shiny_23.png,Ekans
Ekans\Ekans_Shiny_24.png,Ekans
Ekans\Ekans_Shiny_25.png,Ekans
Ekans\Ekans_Shiny_26.png,Ekans
Ekans\Ekans_Shiny_27.png,Ekans
Ekans\Ekans_Shiny_28.png,Ekans
Ekans\Ekans_Shiny_29.png,Ekans
Ekans\Ekans_Shiny_30.png,Ekans
Ekans\Ekans_Shiny_31.png,Ekans
Ekans\Ekans_Shiny_32.png,Ekans
Ekans\Ekans_Shiny_33.png,Ekans
Ekans\Ekans_Shiny_34.png,Ekans
Ekans\Ekans_Shiny_35.png,Ekans
Ekans\Ekans_Shiny_36.png,Ekans
Ekans\Ekans_Shiny_37.png,Ekans
Ekans\Ekans_Shiny_38.png,Ekans
Ekans\Ekans_Shiny_39.png,Ekans
Ekans\Ekans_Shiny_40.png,Ekans
Ekans\Ekans_Shiny_41.png,Ekans
Ekans\Ekans_Shiny_42.png,Ekans
Ekans\Ekans_Shiny_43.png,Ekans
Ekans\Ekans_Shiny_44.png,Ekans
Ekans\Ekans_Shiny_45.png,Ekans
Ekans\Ekans_Shiny_46.png,Ekans
Ekans\Ekans_Shiny_47.png,Ekans
Ekans\Ekans_Shiny_48.png,Ekans
Ekans\Ekans_Shiny_49.png,Ekans
Ekans\Ekans_Shiny_50.png,Ekans
Ekans\Ekans_Shiny_51.png,Ekans
Ekans\Ekans_Shiny_52.png,Ekans
Ekans\Ekans_Shiny_53.png,Ekans
Ekans\Ekans_Shiny_54.png,Ekans
Ekans\Ekans_Shiny_55.png,Ekans
Ekans\Ekans_Shiny_56.png,Ekans
Ekans\Ekans_Shiny_57.png,Ekans
Ekans\Ekans_Shiny_58.png,Ekans
Ekans\Ekans_Shiny_59.png,Ekans
Ekans\Ekans_Shiny_60.png,Ekans
Ekans\Ekans_Shiny_61.png,Ekans
Ekans\Ekans_Shiny_62.png,Ekans
Ekans\Ekans_Shiny_63.png,Ekans
Ekans\Ekans_Shiny_64.png,Ekans
Ekans\Ekans_Shiny_65.png,Ekans
Ekans\Ekans_Shiny_66.png,Ekans
Ekans\Ekans_Shiny_67.png,Ekans
Ekans\Ekans_Shiny_68.png,Ekans
Ekans\Ekans_Shiny_69.png,Ekans
Geodude\Geodude_0.png,Geodude
Geodude\Geodude_1.png,Geodude
Geodude\Geodude_2.png,Geodude
Geodude\Geodude_3.png,Geodude
Geodude\Geodude_4.png,Geodude
Geodude\Geodude_5.png,Geodude
Geodude\Geodude_6.png,Geodude
Geodude\Geodude_7.png,Geodude
Geodude\Geodude_8.png,Geodude
Geodude\Geodude_9.png,Geodude
Geodude\Geodude_10.png,Geodude
Geodude\Geodude_11.png,Geodude
Geodude\Geodude_12.png,Geodude
Geodude\Geodude_13.png,Geodude
Geodude\Geodude_14.png,Geodude
Geodude\Geodude_15.png,Geodude
Geodude\Geodude_16.png,Geodude
Geodude\Geodude_17.png,Geodude
Geodude\Geodude_18.png,Geodude
Geodude\Geodude_19.png,Geodude
Geodude\Geodude_20.png,Geodude
Geodude\Geodude_21.png,Geodude
Geodude\Geodude_22.png,Geodude
Geodude\Geodude_23.png,Geodude
Geodude\Geodude_24.png,Geodude
Geodude\Geodude_25.png,Geodude
Geodude\Geodude_26.png,Geodude
Geodude\Geodude_27.png,Geodude
Geodude\Geodude_28.png,Geodude
Geodude\Geodude_29.png,Geodude
Geodude\Geodude_30.png,Geodude
Geodude\Geodude_31.png,Geodude
Geodude\Geodude_32.png,Geodude
Geodude\Geodude_33.png,Geodude
Geodude\Geodude_34.png,Geodude
Geodude\Geodude_35.png,Geodude
Geodude\Geodude_36.png,Geodude
Geodude\Geodude_37.png,Geodude
Geodude\Geodude_38.png,Geodude
Geodude\Geodude_39.png,Geodude
Geodude\Geodude_40.png,Geodude
Geodude\Geodude_41.png,Geodude
Geodude\Geodude_42.png,Geodude
Geodude\Geodude_43.png,Geodude
Geodude\Geodude_44.png,Geodude
Geodude\Geodude_45.png,Geodude
Geodude\Geodude_46.png,Geodude
Geodude\Geodude_47.png,Geodude
Geodude\Geodude_48.png,Geodude
Geodude\Geodude_49.png,Geodude
Geodude\Geodude_50.png,Geodude
Geodude\Geodude_51.png,Geodude
Geodude\Geodude_52.png,Geodude
Geodude\Geodude_53.png,Geodude
Geodude\Geodude_54.png,Geodude
Geodude\Geodude_55.png,Geodude
Geodude\Geodude_56.png,Geodude
Geodude\Geodude_57.png,Geodude
Geodude\Geodude_58.png,Geodude
Geodude\Geodude_59.png,Geodude
Geodude\Geodude_60.png,Geodude
Geodude\Geodude_61.png,Geodude
Geodude\Geodude_62.png,Geodude
Geodude\Geodude_63.png,Geodude
Geodude\Geodude_64.png,Geodude
Geodude\Geodude_65.png,Geodude
Geodude\Geodude_66.png,Geodude
Geodude\Geodude_67.png,Geodude
Geodude\Geodude_68.png,Geodude
Geodude\Geodude_69.png,Geodude
Geodude\Geodude_Shiny_0.png,Geodude
Geodude\Geodude_Shiny_1.png,Geodude
Geodude\Geodude_Shiny_2.png,Geodude
Geodude\Geodude_Shiny_3.png,Geodude
Geodude\Geodude_Shiny_4.png,Geodude
Geodude\Geodude_Shiny_5.png,Geodude
Geodude\Geodude_Shiny_6.png,Geodude
Geodude\Geodude_Shiny_7.png,Geodude
Geodude\Geodude_Shiny_8.png,Geodude
Geodude\Geodude_Shiny_9.png,Geodude
Geodude\Geodude_Shiny_10.png,Geodude
Geodude\Geodude_Shiny_11.png,Geodude
Geodude\Geodude_Shiny_12.png,Geodude
Geodude\Geodude_Shiny_13.png,Geodude
Geodude\Geodude_Shiny_14.png,Geodude
Geodude\Geodude_Shiny_15.png,Geodude
Geodude\Geodude_Shiny_16.png,Geodude
Geodude\Geodude_Shiny_17.png,Geodude
Geodude\Geodude_Shiny_18.png,Geodude
Geodude\Geodude_Shiny_19.png,Geodude
Geodude\Geodude_Shiny_20.png,Geodude
Geodude\Geodude_Shiny_21.png,Geodude
Geodude\Geodude_Shiny_22.png,Geodude
Geodude\Geodude_Shiny_23.png,Geodude
Geodude\Geodude_Shiny_24.png,Geodude
Geodude\Geodude_Shiny_25.png,Geodude
Geodude\Geodude_Shiny_26.png,Geodude
Geodude\Geodude_Shiny_27.png,Geodude
Geodude\Geodude_Shiny_28.png,Geodude
Geodude\Geodude_Shiny_29.png,Geodude
Geodude\Geodude_Shiny_30.png,Geodude
Geodude\Geodude_Shiny_31.png,Geodude
Geodude\Geodude_Shiny_32.png,Geodude
Geodude\Geodude_Shiny_33.png,Geodude
Geodude\Geodude_Shiny_34.png,Geodude
Geodude\Geodude_Shiny_35.png,Geodude
Geodude\Geodude_Shiny_36.png,Geodude
Geodude\Geodude_Shiny_37.png,Geodude
Geodude\Geodude_Shiny_38.png,Geodude
Geodude\Geodude_Shiny_39.png,Geodude
Geodude\Geodude_Shiny_40.png,Geodude
Geodude\Geodude_Shiny_41.png,Geodude
Geodude\Geodude_Shiny_42.png,Geodude
Geodude\Geodude_Shiny_43.png,Geodude
Geodude\Geodude_Shiny_44.png,Geodude
Geodude\Geodude_Shiny_45.png,Geodude
Geodude\Geodude_Shiny_46.png,Geodude
Geodude\Geodude_Shiny_47.png,Geodude
Geodude\Geodude_Shiny_48.png,Geodude
Geodude\Geodude_Shiny_49.png,Geodude
Geodude\Geodude_Shiny_50.png,Geodude
Geodude\Geodude_Shiny_51.png,Geodude
Geodude\Geodude_Shiny_52.png,Geodude
Geodude\Geodude_Shiny_53.png,Geodude
Geodude\Geodude_Shiny_54.png,Geodude
Geodude\Geodude_Shiny_55.png,Geodude
Geodude\Geodude_Shiny_56.png,Geodude
Geodude\Geodude_Shiny_57.png,Geodude
Geodude\Geodude_Shiny_58.png,Geodude
Geodude\Geodude_Shiny_59.png,Geodude
Geodude\Geodude_Shiny_60.png,Geodude
Geodude\Geodude_Shiny_61.png,Geodude
Geodude\Geodude_Shiny_62.png,Geodude
Geodude\Geodude_Shiny_63.png,Geodude
Geodude\Geodude_Shiny_64.png,Geodude
Geodude\Geodude_Shiny_65.png,Geodude
Geodude\Geodude_Shiny_66.png,Geodude
Geodude\Geodude_Shiny_67.png,Geodude
Geodude\Geodude_Shiny_68.png,Geodude
Geodude\Geodude_Shiny_69.png,Geodude
Growlithe\Growlithe_0.png,Growlithe
Growlithe\Growlithe_1.png,Growlithe
Growlithe\Growlithe_2.png,Growlithe
Growlithe\Growlithe_3.png,Growlithe
Growlithe\Growlithe_4.png,Growlithe
Growlithe\Growlithe_5.png,Growlithe
Growlithe\Growlithe_6.png,Growlithe
Growlithe\Growlithe_7.png,Growlithe
Growlithe\Growlithe_8.png,Growlithe
Growlithe\Growlithe_9.png,Growlithe
Growlithe\Growlithe_10.png,Growlithe
Growlithe\Growlithe_11.png,Growlithe
Growlithe\Growlithe_12.png,Growlithe
Growlithe\Growlithe_13.png,Growlithe
Growlithe\Growlithe_14.png,Growlithe
Growlithe\Growlithe_15.png,Growlithe
Growlithe\Growlithe_16.png,Growlithe
Growlithe\Growlithe_17.png,Growlithe
Growlithe\Growlithe_18.png,Growlithe
Growlithe\Growlithe_19.png,Growlithe
Growlithe\Growlithe_20.png,Growlithe
Growlithe\Growlithe_21.png,Growlithe
Growlithe\Growlithe_22.png,Growlithe
Growlithe\Growlithe_23.png,Growlithe
Growlithe\Growlithe_24.png,Growlithe
Growlithe\Growlithe_25.png,Growlithe
Growlithe\Growlithe_26.png,Growlithe
Growlithe\Growlithe_27.png,Growlithe
Growlithe\Growlithe_28.png,Growlithe
Growlithe\Growlithe_29.png,Growlithe
Growlithe\Growlithe_30.png,Growlithe
Growlithe\Growlithe_31.png,Growlithe
Growlithe\Growlithe_32.png,Growlithe
Growlithe\Growlithe_33.png,Growlithe
Growlithe\Growlithe_34.png,Growlithe
Growlithe\Growlithe_35.png,Growlithe
Growlithe\Growlithe_36.png,Growlithe
Growlithe\Growlithe_37.png,Growlithe
Growlithe\Growlithe_38.png,Growlithe
Growlithe\Growlithe_39.png,Growlithe
Growlithe\Growlithe_40.png,Growlithe
Growlithe\Growlithe_41.png,Growlithe
Growlithe\Growlithe_42.png,Growlithe
Growlithe\Growlithe_43.png,Growlithe
Growlithe\Growlithe_44.png,Growlithe
Growlithe\Growlithe_45.png,Growlithe
Growlithe\Growlithe_46.png,Growlithe
Growlithe\Growlithe_47.png,Growlithe
Growlithe\Growlithe_48.png,Growlithe
Growlithe\Growlithe_49.png,Growlithe
Growlithe\Growlithe_50.png,Growlithe
Growlithe\Growlithe_51.png,Growlithe
Growlithe\Growlithe_52.png,Growlithe
Growlithe\Growlithe_53.png,Growlithe
Growlithe\Growlithe_54.png,Growlithe
Growlithe\Growlithe_55.png,Growlithe
Growlithe\Growlithe_56.png,Growlithe
Growlithe\Growlithe_57.png,Growlithe
Growlithe\Growlithe_58.png,Growlithe
Growlithe\Growlithe_59.png,Growlithe
Growlithe\Growlithe_60.png,Growlithe
Growlithe\Growlithe_61.png,Growlithe
Growlithe\Growlithe_62.png,Growlithe
Growlithe\Growlithe_63.png,Growlithe
Growlithe\Growlithe_64.png,Growlithe
Growlithe\Growlithe_65.png,Growlithe
Growlithe\Growlithe_66.png,Growlithe
Growlithe\Growlithe_67.png,Growlithe
Growlithe\Growlithe_68.png,Growlithe
Growlithe\Growlithe_69.png,Growlithe
Growlithe\Growlithe_Shiny_0.png,Growlithe
Growlithe\Growlithe_Shiny_1.png,Growlithe
Growlithe\Growlithe_Shiny_2.png,Growlithe
Growlithe\Growlithe_Shiny_3.png,Growlithe
Growlithe\Growlithe_Shiny_4.png,Growlithe
Growlithe\Growlithe_Shiny_5.png,Growlithe
Growlithe\Growlithe_Shiny_6.png,Growlithe
Growlithe\Growlithe_Shiny_7.png,Growlithe
Growlithe\Growlithe_Shiny_8.png,Growlithe
Growlithe\Growlithe_Shiny_9.png,Growlithe
Growlithe\Growlithe_Shiny_10.png,Growlithe
Growlithe\Growlithe_Shiny_11.png,Growlithe
Growlithe\Growlithe_Shiny_12.png,Growlithe
Growlithe\Growlithe_Shiny_13.png,Growlithe
Growlithe\Growlithe_Shiny_14.png,Growlithe
Growlithe\Growlithe_Shiny_15.png,Growlithe
Growlithe\Growlithe_Shiny_16.png,Growlithe
Growlithe\Growlithe_Shiny_17.png,Growlithe
Growlithe\Growlithe_Shiny_18.png,Growlithe
Growlithe\Growlithe_Shiny_19.png,Growlithe
Growlithe\Growlithe_Shiny_20.png,Growlithe
Growlithe\Growlithe_Shiny_21.png,Growlithe
Growlithe\Growlithe_Shiny_22.png,Growlithe
Growlithe\Growlithe_Shiny_23.png,Growlithe
Growlithe\Growlithe_Shiny_24.png,Growlithe
