filename,id,shiny
Clefairy_Shiny\Clefairy_Shiny_15.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_16.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_17.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_18.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_19.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_20.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_21.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_22.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_23.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_24.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_25.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_26.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_27.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_28.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_29.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_30.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_31.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_32.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_33.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_34.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_35.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_36.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_37.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_38.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_39.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_40.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_41.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_42.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_43.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_44.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_45.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_46.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_47.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_48.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_49.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_50.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_51.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_52.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_53.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_54.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_55.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_56.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_57.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_58.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_59.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_60.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_61.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_62.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_63.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_64.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_65.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_66.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_67.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_68.png,Clefairy,1
Clefairy_Shiny\Clefairy_Shiny_69.png,Clefairy,1
Ditto\Ditto_0.png,Ditto,0
Ditto\Ditto_1.png,Ditto,0
Ditto\Ditto_2.png,Ditto,0
Ditto\Ditto_3.png,Ditto,0
Ditto\Ditto_4.png,Ditto,0
Ditto\Ditto_5.png,Ditto,0
Ditto\Ditto_6.png,Ditto,0
Ditto\Ditto_7.png,Ditto,0
Ditto\Ditto_8.png,Ditto,0
Ditto\Ditto_9.png,Ditto,0
Ditto\Ditto_10.png,Ditto,0
Ditto\Ditto_11.png,Ditto,0
Ditto\Ditto_12.png,Ditto,0
Ditto\Ditto_13.png,Ditto,0
Ditto\Ditto_14.png,Ditto,0
Ditto\Ditto_15.png,Ditto,0
Ditto\Ditto_16.png,Ditto,0
Ditto\Ditto_17.png,Ditto,0
Ditto\Ditto_18.png,Ditto,0
Ditto\Ditto_19.png,Ditto,0
Ditto\Ditto_20.png,Ditto,0
Ditto\Ditto_21.png,Ditto,0
Ditto\Ditto_22.png,Ditto,0
Ditto\Ditto_23.png,Ditto,0
Ditto\Ditto_24.png,Ditto,0
Ditto\Ditto_25.png,Ditto,0
Ditto\Ditto_26.png,Ditto,0
Ditto\Ditto_27.png,Ditto,0
Ditto\Ditto_28.png,Ditto,0
Ditto\Ditto_29.png,Ditto,0
Ditto\Ditto_30.png,Ditto,0
Ditto\Ditto_31.png,Ditto,0
Ditto\Ditto_32.png,Ditto,0
Ditto\Ditto_33.png,Ditto,0
Ditto\Ditto_34.png,Ditto,0
Ditto\Ditto_35.png,Ditto,0
Ditto\Ditto_36.png,Ditto,0
Ditto\Ditto_37.png,Ditto,0
Ditto\Ditto_38.png,Ditto,0
Ditto\Ditto_39.png,Ditto,0
Ditto\Ditto_40.png,Ditto,0
Ditto\Ditto_41.png,Ditto,0
Ditto\Ditto_42.png,Ditto,0
Ditto\Ditto_43.png,Ditto,0
Ditto\Ditto_44.png,Ditto,0
Ditto\Ditto_45.png,Ditto,0
Ditto\Ditto_46.png,Ditto,0
Ditto\Ditto_47.png,Ditto,0
Ditto\Ditto_48.png,Ditto,0
Ditto\Ditto_49.png,Ditto,0
Ditto\Ditto_50.png,Ditto,0
Ditto\Ditto_51.png,Ditto,0
Ditto\Ditto_52.png,Ditto,0
Ditto\Ditto_53.png,Ditto,0
Ditto\Ditto_54.png,Ditto,0
Ditto\Ditto_55.png,Ditto,0
Ditto\Ditto_56.png,Ditto,0
Ditto\Ditto_57.png,Ditto,0
Ditto\Ditto_58.png,Ditto,0
Ditto\Ditto_59.png,Ditto,0
Ditto\Ditto_60.png,Ditto,0
Ditto\Ditto_61.png,Ditto,0
Ditto\Ditto_62.png,Ditto,0
Ditto\Ditto_63.png,Ditto,0
Ditto\Ditto_64.png,Ditto,0
Ditto\Ditto_65.png,Ditto,0
Ditto\Ditto_66.png,Ditto,0
Ditto\Ditto_67.png,Ditto,0
Ditto\Ditto_68.png,Ditto,0
Ditto\Ditto_69.png,Ditto,0
Ditto_Shiny\Ditto_Shiny_0.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_1.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_2.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_3.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_4.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_5.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_6.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_7.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_8.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_9.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_10.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_11.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_12.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_13.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_14.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_15.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_16.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_17.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_18.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_19.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_20.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_21.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_22.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_23.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_24.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_25.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_26.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_27.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_28.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_29.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_30.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_31.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_32.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_33.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_34.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_35.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_36.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_37.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_38.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_39.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_40.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_41.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_42.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_43.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_44.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_45.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_46.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_47.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_48.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_49.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_50.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_51.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_52.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_53.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_54.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_55.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_56.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_57.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_58.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_59.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_60.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_61.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_62.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_63.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_64.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_65.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_66.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_67.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_68.png,Ditto,1
Ditto_Shiny\Ditto_Shiny_69.png,Ditto,1
Drowzee\Drowzee_0.png,Drowzee,0
Drowzee\Drowzee_1.png,Drowzee,0
Drowzee\Drowzee_2.png,Drowzee,0
Drowzee\Drowzee_3.png,Drowzee,0
Drowzee\Drowzee_4.png,Drowzee,0
Drowzee\Drowzee_5.png,Drowzee,0
Drowzee\Drowzee_6.png,Drowzee,0
Drowzee\Drowzee_7.png,Drowzee,0
Drowzee\Drowzee_8.png,Drowzee,0
Drowzee\Drowzee_9.png,Drowzee,0
Drowzee\Drowzee_10.png,Drowzee,0
Drowzee\Drowzee_11.png,Drowzee,0
Drowzee\Drowzee_12.png,Drowzee,0
Drowzee\Drowzee_13.png,Drowzee,0
Drowzee\Drowzee_14.png,Drowzee,0
Drowzee\Drowzee_15.png,Drowzee,0
Drowzee\Drowzee_16.png,Drowzee,0
Drowzee\Drowzee_17.png,Drowzee,0
Drowzee\Drowzee_18.png,Drowzee,0
Drowzee\Drowzee_19.png,Drowzee,0
Drowzee\Drowzee_20.png,Drowzee,0
Drowzee\Drowzee_21.png,Drowzee,0
Drowzee\Drowzee_22.png,Drowzee,0
Drowzee\Drowzee_23.png,Drowzee,0
Drowzee\Drowzee_24.png,Drowzee,0
Drowzee\Drowzee_25.png,Drowzee,0
Drowzee\Drowzee_26.png,Drowzee,0
Drowzee\Drowzee_27.png,Drowzee,0
Drowzee\Drowzee_28.png,Drowzee,0
Drowzee\Drowzee_29.png,Drowzee,0
Drowzee\Drowzee_30.png,Drowzee,0
Drowzee\Drowzee_31.png,Drowzee,0
Drowzee\Drowzee_32.png,Drowzee,0
Drowzee\Drowzee_33.png,Drowzee,0
Drowzee\Drowzee_34.png,Drowzee,0
Drowzee\Drowzee_35.png,Drowzee,0
Drowzee\Drowzee_36.png,Drowzee,0
Drowzee\Drowzee_37.png,Drowzee,0
Drowzee\Drowzee_38.png,Drowzee,0
Drowzee\Drowzee_39.png,Drowzee,0
Drowzee\Drowzee_40.png,Drowzee,0
Drowzee\Drowzee_41.png,Drowzee,0
Drowzee\Drowzee_42.png,Drowzee,0
Drowzee\Drowzee_43.png,Drowzee,0
Drowzee\Drowzee_44.png,Drowzee,0
Drowzee\Drowzee_45.png,Drowzee,0
Drowzee\Drowzee_46.png,Drowzee,0
Drowzee\Drowzee_47.png,Drowzee,0
Drowzee\Drowzee_48.png,Drowzee,0
Drowzee\Drowzee_49.png,Drowzee,0
Drowzee\Drowzee_50.png,Drowzee,0
Drowzee\Drowzee_51.png,Drowzee,0
Drowzee\Drowzee_52.png,Drowzee,0
Drowzee\Drowzee_53.png,Drowzee,0
Drowzee\Drowzee_54.png,Drowzee,0
Drowzee\Drowzee_55.png,Drowzee,0
Drowzee\Drowzee_56.png,Drowzee,0
Drowzee\Drowzee_57.png,Drowzee,0
Drowzee\Drowzee_58.png,Drowzee,0
Drowzee\Drowzee_59.png,Drowzee,0
Drowzee\Drowzee_60.png,Drowzee,0
Drowzee\Drowzee_61.png,Drowzee,0
Drowzee\Drowzee_62.png,Drowzee,0
Drowzee\Drowzee_63.png,Drowzee,0
Drowzee\Drowzee_64.png,Drowzee,0
Drowzee\Drowzee_65.png,Drowzee,0
Drowzee\Drowzee_66.png,Drowzee,0
Drowzee\Drowzee_67.png,Drowzee,0
Drowzee\Drowzee_68.png,Drowzee,0
Drowzee\Drowzee_69.png,Drowzee,0
Drowzee_Shiny\Drowzee_Shiny_0.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_1.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_2.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_3.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_4.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_5.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_6.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_7.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_8.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_9.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_10.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_11.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_12.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_13.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_14.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_15.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_16.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_17.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_18.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_19.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_20.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_21.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_22.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_23.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_24.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_25.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_26.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_27.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_28.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_29.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_30.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_31.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_32.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_33.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_34.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_35.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_36.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_37.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_38.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_39.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_40.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_41.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_42.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_43.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_44.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_45.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_46.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_47.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_48.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_49.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_50.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_51.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_52.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_53.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_54.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_55.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_56.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_57.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_58.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_59.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_60.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_61.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_62.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_63.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_64.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_65.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_66.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_67.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_68.png,Drowzee,1
Drowzee_Shiny\Drowzee_Shiny_69.png,Drowzee,1
Ekans\Ekans_0.png,Ekans,0
Ekans\Ekans_1.png,Ekans,0
Ekans\Ekans_2.png,Ekans,0
Ekans\Ekans_3.png,Ekans,0
Ekans\Ekans_4.png,Ekans,0
Ekans\Ekans_5.png,Ekans,0
Ekans\Ekans_6.png,Ekans,0
Ekans\Ekans_7.png,Ekans,0
Ekans\Ekans_8.png,Ekans,0
Ekans\Ekans_9.png,Ekans,0
Ekans\Ekans_10.png,Ekans,0
Ekans\Ekans_11.png,Ekans,0
Ekans\Ekans_12.png,Ekans,0
Ekans\Ekans_13.png,Ekans,0
Ekans\Ekans_14.png,Ekans,0
Ekans\Ekans_15.png,Ekans,0
Ekans\Ekans_16.png,Ekans,0
Ekans\Ekans_17.png,Ekans,0
Ekans\Ekans_18.png,Ekans,0
Ekans\Ekans_19.png,Ekans,0
Ekans\Ekans_20.png,Ekans,0
Ekans\Ekans_21.png,Ekans,0
Ekans\Ekans_22.png,Ekans,0
Ekans\Ekans_23.png,Ekans,0
Ekans\Ekans_24.png,Ekans,0
Ekans\Ekans_25.png,Ekans,0
Ekans\Ekans_26.png,Ekans,0
Ekans\Ekans_27.png,Ekans,0
Ekans\Ekans_28.png,Ekans,0
Ekans\Ekans_29.png,Ekans,0
Ekans\Ekans_30.png,Ekans,0
Ekans\Ekans_31.png,Ekans,0
Ekans\Ekans_32.png,Ekans,0
Ekans\Ekans_33.png,Ekans,0
Ekans\Ekans_34.png,Ekans,0
Ekans\Ekans_35.png,Ekans,0
Ekans\Ekans_36.png,Ekans,0
Ekans\Ekans_37.png,Ekans,0
Ekans\Ekans_38.png,Ekans,0
Ekans\Ekans_39.png,Ekans,0
Ekans\Ekans_40.png,Ekans,0
Ekans\Ekans_41.png,Ekans,0
Ekans\Ekans_42.png,Ekans,0
Ekans\Ekans_43.png,Ekans,0
Ekans\Ekans_44.png,Ekans,0
Ekans\Ekans_45.png,Ekans,0
Ekans\Ekans_46.png,Ekans,0
Ekans\Ekans_47.png,Ekans,0
Ekans\Ekans_48.png,Ekans,0
Ekans\Ekans_49.png,Ekans,0
Ekans\Ekans_50.png,Ekans,0
Ekans\Ekans_51.png,Ekans,0
Ekans\Ekans_52.png,Ekans,0
Ekans\Ekans_53.png,Ekans,0
Ekans\Ekans_54.png,Ekans,0
Ekans\Ekans_55.png,Ekans,0
Ekans\Ekans_56.png,Ekans,0
Ekans\Ekans_57.png,Ekans,0
Ekans\Ekans_58.png,Ekans,0
Ekans\Ekans_59.png,Ekans,0
Ekans\Ekans_60.png,Ekans,0
Ekans\Ekans_61.png,Ekans,0
Ekans\Ekans_62.png,Ekans,0
Ekans\Ekans_63.png,Ekans,0
Ekans\Ekans_64.png,Ekans,0
Ekans\Ekans_65.png,Ekans,0
Ekans\Ekans_66.png,Ekans,0
Ekans\Ekans_67.png,Ekans,0
Ekans\Ekans_68.png,Ekans,0
Ekans\Ekans_69.png,Ekans,0
Ekans_Shiny\Ekans_Shiny_0.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_1.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_2.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_3.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_4.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_5.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_6.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_7.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_8.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_9.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_10.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_11.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_12.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_13.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_14.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_15.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_16.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_17.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_18.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_19.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_20.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_21.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_22.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_23.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_24.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_25.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_26.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_27.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_28.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_29.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_30.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_31.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_32.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_33.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_34.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_35.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_36.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_37.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_38.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_39.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_40.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_41.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_42.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_43.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_44.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_45.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_46.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_47.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_48.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_49.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_50.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_51.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_52.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_53.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_54.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_55.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_56.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_57.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_58.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_59.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_60.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_61.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_62.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_63.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_64.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_65.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_66.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_67.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_68.png,Ekans,1
Ekans_Shiny\Ekans_Shiny_69.png,Ekans,1
Geodude\Geodude_0.png,Geodude,0
Geodude\Geodude_1.png,Geodude,0
Geodude\Geodude_2.png,Geodude,0
Geodude\Geodude_3.png,Geodude,0
Geodude\Geodude_4.png,Geodude,0
Geodude\Geodude_5.png,Geodude,0
Geodude\Geodude_6.png,Geodude,0
Geodude\Geodude_7.png,Geodude,0
Geodude\Geodude_8.png,Geodude,0
Geodude\Geodude_9.png,Geodude,0
Geodude\Geodude_10.png,Geodude,0
Geodude\Geodude_11.png,Geodude,0
Geodude\Geodude_12.png,Geodude,0
Geodude\Geodude_13.png,Geodude,0
Geodude\Geodude_14.png,Geodude,0
Geodude\Geodude_15.png,Geodude,0
Geodude\Geodude_16.png,Geodude,0
Geodude\Geodude_17.png,Geodude,0
Geodude\Geodude_18.png,Geodude,0
Geodude\Geodude_19.png,Geodude,0
Geodude\Geodude_20.png,Geodude,0
Geodude\Geodude_21.png,Geodude,0
Geodude\Geodude_22.png,Geodude,0
Geodude\Geodude_23.png,Geodude,0
Geodude\Geodude_24.png,Geodude,0
Geodude\Geodude_25.png,Geodude,0
Geodude\Geodude_26.png,Geodude,0
Geodude\Geodude_27.png,Geodude,0
Geodude\Geodude_28.png,Geodude,0
Geodude\Geodude_29.png,Geodude,0
Geodude\Geodude_30.png,Geodude,0
Geodude\Geodude_31.png,Geodude,0
Geodude\Geodude_32.png,Geodude,0
Geodude\Geodude_33.png,Geodude,0
Geodude\Geodude_34.png,Geodude,0
Geodude\Geodude_35.png,Geodude,0
Geodude\Geodude_36.png,Geodude,0
